Restaurant ID,Restaurant Name,City,lon,lat,Locality,Cuisines,Currency,Has Table booking,Has Online delivery,Price range,Votes,Average Cost for two,Rating
17580511,Original Georgios Authentic Greek Food,Pensacola,-87.4218962,30.3199824,Perdido Key,Greek,Dollar($),No,No,1,816,10,4.7
17580021,Fisherman's Corner,Pensacola,-87.427707,30.308468,Perdido Key,"Sandwich, Seafood, Cajun",Dollar($),No,No,3,747,40,4.4
16604370,Mad Cowes Cafe,Phillip Island,145.237813,-38.448307,Phillip Island,"Breakfast, Coffee and Tea, Modern Australian",Dollar($),No,No,2,351,20,3.7
17582467,Rupes Burgers,Pocatello,-112.3415,43.1903,Blackfoot,"Burger, Fast Food",Dollar($),No,No,1,104,10,3.7
17582668,Texas Roadhouse,Pocatello,-112.461326,42.910518,Chubbuck,"American, BBQ, Steak",Dollar($),No,No,3,83,45,3.5
17582498,Riverwalk Cafe,Pocatello,-112.0132,42.62,Lava Hot Springs,"Asian, Thai",Dollar($),No,No,1,91,10,3.6
17582499,Royal Hotel,Pocatello,-112.0127,42.6192,Lava Hot Springs,"Pizza, Bar Food",Dollar($),No,No,1,59,0,3.6
17582522,Buddy's Italian Restaurant,Pocatello,-112.4423,42.8661,Pocatello,"Italian, Pizza, Sandwich",Dollar($),No,No,3,222,40,3.7
17582524,Butterburrs,Pocatello,-112.4516,42.8919,Pocatello,"American, Breakfast",Dollar($),No,No,3,121,30,3.6
17582527,Chang Garden,Pocatello,-112.441,42.8928,Pocatello,Chinese,Dollar($),No,No,1,93,10,3.5
17582551,Fifth Street Bagelry,Pocatello,-112.4397,42.8631,Pocatello,"Coffee and Tea, Sandwich",Dollar($),No,No,1,136,10,3.8
17582558,Goody's Deli,Pocatello,-112.4365,42.8604,Pocatello,"Pizza, Sandwich",Dollar($),No,No,1,160,10,3.8
17582560,Grecian Key Restaurant,Pocatello,-112.4524,42.8639,Pocatello,"American, Greek",Dollar($),No,No,2,152,25,3.7
17582677,Outer Limits Fun Zone,Pocatello,-112.459988,42.878077,Pocatello,"Burger, Pizza, Sandwich",Dollar($),No,No,1,57,10,3.5
17582670,Portneuf Valley Brewing,Pocatello,-112.443213,42.860024,Pocatello,"American, Pizza",Dollar($),No,No,2,191,25,3.7
17582625,Sandpiper Restaurant & Lounge,Pocatello,-112.432,42.9012,Pocatello,"American, Seafood, Steak",Dollar($),No,No,3,85,40,3.6
17582627,Senor Iguanas,Pocatello,-112.4433,42.8942,Pocatello,Mexican,Dollar($),No,No,1,108,0,3.6
17582700,Sushi Family,Pocatello,-112.452013,42.88245,Pocatello,"Asian, Sushi, Vegetarian",Dollar($),No,No,2,132,25,3.6
17582664,Taste of India Nepal,Pocatello,-112.45253,42.863969,Pocatello,"Indian, International, Vegetarian",Dollar($),No,No,2,141,25,3.8
17582682,Thai Paradise,Pocatello,-112.450106,42.861871,Pocatello,"Desserts, Thai",Dollar($),No,No,2,162,25,3.7
17582669,The Bridge,Pocatello,-112.4413856,42.8585987,Pocatello,New American,Dollar($),No,No,3,144,40,3.6
18491935,Nosh Mahal,Pocatello,-112.44853,42.891174,Pocatello,"Indian, Persian",Dollar($),No,No,2,1,25,1
17582546,El Herradero,Pocatello,-112.4419,42.8774,Pocatello,Mexican,Dollar($),No,No,1,365,10,4.1
17629582,Barrett Junction Cafe,Potrero,-116.704731,32.613431,Potrero,"American, BBQ, Burger",Dollar($),No,No,2,9,25,3.3
17211719,Blue Point Grill,Princeton,-74.651139,40.352385,Princeton,Seafood,Dollar($),No,No,4,542,70,4
17144717,Giovanni's Shrimp Truck,Rest of Hawaii,-157.948486,21.677078,Kahuku,Seafood,Dollar($),No,No,2,691,25,4.5
17143970,Kona Brewing Company,Rest of Hawaii,-155.997362,19.642752,Kailua Kona,"American, Pizza, Bar Food",Dollar($),No,No,3,764,35,4.7
17142698,Leonard's Bakery,Rest of Hawaii,-157.813432,21.284586,Kaimuki,,Dollar($),No,No,1,707,10,4.7
17144991,Coconuts Fish Cafe,Rest of Hawaii,-156.455284,20.748838,Kihei,Seafood,Dollar($),No,No,3,487,30,4.5
17142519,Kihei Caffe,Rest of Hawaii,-156.451847,20.731487,Kihei,"American, Hawaiian",Dollar($),No,No,1,695,10,4.5
17145408,Monkeypod Kitchen by Merriman,Rest of Hawaii,-156.4309473,20.6883746,Kihei,Burger,Dollar($),No,No,3,485,40,4.2
17143336,Sansei Seafood Restaurant & Sushi Bar,Rest of Hawaii,-156.452556,20.733554,Kihei,"Japanese, Seafood, Sushi",Dollar($),No,No,3,807,40,4.2
17145077,Star Noodle,Rest of Hawaii,-156.674835,20.885226,Lahaina,Asian,Dollar($),No,No,1,723,10,4.6
17141447,Aloha Mixed Plate,Rest of Hawaii,-156.684967,20.886564,Lahaina,"Asian, Breakfast, Hawaiian",Dollar($),No,No,1,874,10,4.2
17142096,Gazebo,Rest of Hawaii,-156.667037,20.992316,Lahaina,"Breakfast, Burger",Dollar($),No,No,2,552,25,4.4
17142297,Hula Grill,Rest of Hawaii,-156.693821,20.921347,Lahaina,"Hawaiian, Seafood, Steak",Dollar($),No,No,3,1056,40,4.3
17142535,Kimo's,Rest of Hawaii,-156.680666,20.876127,Lahaina,"Hawaiian, Seafood, Steak",Dollar($),No,No,3,707,40,4.3
17142792,Mama's Fish House,Rest of Hawaii,-156.366445,20.929622,Paia,"Hawaiian, Seafood",Dollar($),No,No,4,1343,70,4.9
17145495,Marukame Udon,Rest of Hawaii,-157.825979,21.279476,Waikiki,Japanese,Dollar($),No,No,1,602,10,4.9
17143950,Yard House,Rest of Hawaii,-157.8312476,21.2794952,Waikiki,"American, Asian, Burger",Dollar($),No,No,3,1078,40,4.6
17142747,Lulu's Waikiki,Rest of Hawaii,-157.822716,21.271826,Waikiki,American,Dollar($),No,No,2,232,25,3.9
17141990,Duke's Waikiki,Rest of Hawaii,-157.827196,21.277583,Waikiki,"Hawaiian, Seafood, Steak",Dollar($),No,No,4,1492,70,4.4
17144732,Eggs 'n Things,Rest of Hawaii,-157.831538,21.280663,Waikiki,Breakfast,Dollar($),No,No,1,535,10,4
17143282,Roy's,Rest of Hawaii,-157.831176,21.279154,Waikiki,"Asian, European, Seafood",Dollar($),No,No,4,531,70,4.2
17143705,Wailana Coffee House,Rest of Hawaii,-157.836031,21.285396,Waikiki,"American, Breakfast, Hawaiian",Dollar($),No,No,2,694,25,4.2
17615915,The Lady & Sons,Savannah,-81.0954,32.0804,Savannah,Southern,Dollar($),No,No,3,1201,40,3.3
17616487,Green Truck Pub,Savannah,-81.096647,32.052858,Savannah,Burger,Dollar($),No,No,3,906,40,4.7
17615924,Leopold's Ice Cream,Savannah,-81.0894,32.0785,Savannah,"Desserts, Sandwich, Ice Cream",Dollar($),No,No,1,880,10,4.6
17615979,Mrs. Wilkes' Dining Room,Savannah,-81.0955,32.0727,Savannah,"American, Southern",Dollar($),No,No,3,1014,40,4.5
17616266,Zunzi's,Savannah,-81.0911,32.0775,Savannah,"International, Mediterranean, Sandwich",Dollar($),No,No,2,796,25,4.5
17615976,Moon River Brewing Company,Savannah,-81.0916,32.0809,Savannah,"American, Bar Food, Sandwich",Dollar($),No,No,2,747,25,3.7
17616025,Pirates' House Restaurant,Savannah,-81.0844,32.0782,Savannah,"American, Seafood, Steak",Dollar($),No,No,3,566,40,3.8
17615597,B. Matthew's Eatery,Savannah,-81.0875,32.0798,Savannah,"American, Breakfast",Dollar($),No,No,2,683,25,4.1
17615740,Crystal Beer Parlor,Savannah,-81.0979,32.0735,Savannah,"American, Bar Food",Dollar($),No,No,2,690,25,4.4
17616203,Goose Feathers Cafe and Bakery,Savannah,-81.0941,32.0801,Savannah,"Breakfast, Vegetarian",Dollar($),No,No,1,680,10,4.2
17616590,Henry's,Savannah,-81.0905213,32.0794767,Savannah,"American, Breakfast",Dollar($),No,No,1,287,10,4.1
17615855,Huey's On The River,Savannah,-81.0897,32.0812,Savannah,"Breakfast, Cajun",Dollar($),No,No,3,802,40,4.1
17616348,J. Christopher's,Savannah,-81.091482,32.074495,Savannah,"Breakfast, Diner, Sandwich",Dollar($),No,No,2,710,25,4.3
17616368,Lulu's Chocolate Bar,Savannah,-81.097051,32.080742,Savannah,"Coffee and Tea, Desserts",Dollar($),No,No,1,456,10,4.3
17616400,Rocks on the River,Savannah,-81.092484,32.081394,Savannah,"Pizza, Seafood, Steak",Dollar($),No,No,4,687,70,4
17616076,SOHO South Cafe,Savannah,-81.0939,32.0747,Savannah,"Cafe, Sandwich, Southern",Dollar($),No,No,2,719,25,4.3
17616205,The Olde Pink House,Savannah,-81.0897,32.0798,Savannah,"American, Seafood, Southern",Dollar($),No,No,4,1803,70,4.4
17616222,Vic's On The River,Savannah,-81.0908,32.0809,Savannah,American,Dollar($),No,No,4,558,70,4.1
17616295,The Crab Shack,Savannah,-80.865909,32.011689,Tybee Island,Seafood,Dollar($),No,No,3,883,40,3.8
17616465,Tybee Island Social Club,Savannah,-80.848297,31.99581,Tybee Island,,Dollar($),No,No,1,309,10,3.9
18483372,Sky On 57,Singapore,103.8600048,1.2826608,"Bayfront Avenue, Downtown Core","Chinese, Continental, Singaporean",Dollar($),No,No,4,34,300,3.4
18484349,Cut By Wolfgang Puck,Singapore,103.8594222,1.285476931,"Bayfront Subzone, Downtown Core","American, Steak",Dollar($),No,No,4,33,270,4
18496057,Restaurant Andre,Singapore,103.8403602,1.279419756,"Cantonment Road, Outram","French, Mediterranean, European",Dollar($),No,No,4,33,500,3.8
18483389,Potato Head Folk,Singapore,103.8416688,1.280502991,"Chinatown, Outram",American,Dollar($),No,No,4,34,80,3.1
18483222,Jaan,Singapore,103.8536048,1.293220698,"City Hall, Downtown Core",French,Dollar($),No,No,4,35,430,3.8
18483085,Rhubarb Le Restaurant,Singapore,103.8430222,1.27944363,"Duxton Hill, Outram",French,Dollar($),No,No,4,33,315,3.9
18484423,Al'frank Cookies,Singapore,103.859422,1.300404333,"Haji Lane, Rochor",Bakery,Dollar($),No,No,2,29,20,4.2
18483714,Fratini La Trattoria,Singapore,103.8070809,1.331128397,"Hillcrest, Bukit Timah",Italian,Dollar($),No,No,4,35,100,4.1
18485469,Boufe Boutique Cafe,Singapore,103.8146178,1.29782554,"Kay Siang Road, Tanglin","Italian, French, Bakery, Cafe",Dollar($),No,No,3,29,50,3.2
18479690,The Refinery Singapore,Singapore,103.8621195,1.310668316,"Lavender, Kallang","American, Japanese, Singaporean",Dollar($),No,No,4,30,80,3.2
18483224,Chye Seng Huat Hardware,Singapore,103.8604162,1.311550709,"Lavender, Kallang",Cafe,Dollar($),No,No,3,33,40,3.7
18493989,Makansutra Gluttons Bay,Singapore,103.8558665,1.289761964,"Marina Centre, Downtown Core","Singaporean, Chinese, Seafood, Malay, Indian",Dollar($),No,No,3,25,30,3
18484464,Colony,Singapore,103.859955,1.2905805,"Marina Centre, Downtown Core","Asian, Continental, Seafood",Dollar($),No,No,4,30,220,3.8
18483051,Summer Pavilion,Singapore,103.8601766,1.290800881,"Marina Centre, Downtown Core","Chinese, Seafood, Cantonese, Dim Sum",Dollar($),No,No,4,34,300,3.9
18482983,The Lokal,Singapore,103.840921,1.278373182,"Neil Road, Outram","Singaporean, Australian, German",Dollar($),No,No,4,33,60,3.1
18479742,I Am,Singapore,103.8584296,1.301707168,"North Bridge Road, Rochor","Western, Fusion, Fast Food",Dollar($),No,No,4,32,60,3.2
18482938,Super Loco,Singapore,103.839165,1.290083898,"Robertson Quay, Singapore River","American, Mexican",Dollar($),No,No,4,30,95,3.2
18483082,Artistry,Singapore,103.8581813,1.303034648,"Sungai Pinang, Rochor","American, Bakery, European, Burger, Fusion",Dollar($),No,No,3,28,50,3.8
18483446,Bitters & Love,Singapore,103.8482541,1.28197,"Telok Ayer Street, Outram",Finger Food,Dollar($),No,No,3,35,40,3.9
18483252,Artichoke Cafe,Singapore,103.8519943,1.299707726,"Victoria, Rochor","Cafe, Spanish, Turkish, Greek",Dollar($),No,No,4,33,75,3.2
17621616,Archie's Waeside,Sioux City,-96.1608,42.7956,Le Mars,"Burger, Seafood, Steak",Dollar($),No,No,3,100,40,3.7
17621696,Bob Roe's Pizza,Sioux City,-96.379,42.4765,Sioux City,"American, Pizza, Bar Food",Dollar($),No,No,1,92,10,3.6
17621744,Da Kao Restaurant,Sioux City,-96.4173,42.5026,Sioux City,"Asian, Vegetarian, Vietnamese",Dollar($),No,No,1,182,10,3.8
17621759,Famous Dave's,Sioux City,-96.4051,42.492,Sioux City,BBQ,Dollar($),No,No,1,76,10,3.6
17621763,Fuji Bay Japanese Restaurant,Sioux City,-96.4046,42.4965,Sioux City,"Japanese, Sushi",Dollar($),No,No,3,129,40,3.7
17621780,HuHot Mongolian Grill,Sioux City,-96.3479,42.4391,Sioux City,"Asian, Chinese",Dollar($),No,No,2,94,25,3.6
17621781,Hunan Palace,Sioux City,-96.362,42.4375,Sioux City,Chinese,Dollar($),No,No,2,129,25,3.8
17621788,Jerry's Pizza,Sioux City,-96.3596,42.4764,Sioux City,Pizza,Dollar($),No,No,2,178,25,3.8
17621793,Jim's Burgers,Sioux City,-96.4048,42.4985,Sioux City,Burger,Dollar($),No,No,1,97,10,3.7
17621796,Johnnie Mars,Sioux City,-96.378049,42.495534,Sioux City,"American, Desserts, Diner",Dollar($),No,No,1,161,10,3.9
17621831,Miles Inn,Sioux City,-96.3755,42.4876,Sioux City,American,Dollar($),No,No,1,122,10,3.7
17621832,Milwaukee Wiener House,Sioux City,-96.4063904,42.4930681,Sioux City,"American, Fast Food",Dollar($),No,No,1,195,10,3.8
17621833,Minerva's Food & Cocktails,Sioux City,-96.418,42.5212,Sioux City,"American, Seafood, Steak",Dollar($),No,No,3,146,40,3.7
17621834,Monterrey Mexican Restaurant,Sioux City,-96.3691,42.4351,Sioux City,Mexican,Dollar($),No,No,1,117,10,3.7
17621869,Rebos,Sioux City,-96.3959487,42.4944454,Sioux City,"Caribbean, Mexican, Cajun",Dollar($),No,No,2,187,25,3.8
17621960,Tokyo Japanese Steakhouse & Sushi Bar,Sioux City,-96.349464,42.440592,Sioux City,"Japanese, Steak, Sushi",Dollar($),No,No,3,239,40,3.9
17621746,Diamond Thai Cuisine,Sioux City,-96.4136,42.5011,Sioux City,"Asian, Thai, Vegetarian",Dollar($),No,No,1,303,10,4
17621755,El Fredo Pizza,Sioux City,-96.4204,42.5106,Sioux City,Pizza,Dollar($),No,No,3,280,40,4
17621946,Trattoria Fresco,Sioux City,-96.4019631,42.4949153,Sioux City,Italian,Dollar($),No,No,2,271,25,4
17621552,Kahill's Steak-Fish Chophouse,Sioux City,-96.4092028,42.485608,South Sioux City,"American, Seafood, Steak",Dollar($),No,No,4,58,70,3.5
17096140,Rumba Island Bar & Grill,Tampa Bay,-82.762624,27.96076,Clearwater,"BBQ, Caribbean, Seafood",Dollar($),No,No,2,1321,25,4.6
17099925,Red Mesa Cantina,Tampa Bay,-82.636924,27.770026,Downtown St Petersburg,"Latin American, Mexican, Southwestern",Dollar($),No,No,2,1629,25,4.6
17092257,BellaBrava,Tampa Bay,-82.6329663,27.7737426,Downtown St Petersburg,"American, Italian, Seafood",Dollar($),No,No,2,921,25,4.1
17092799,Ceviche Tapas Bar & Restaurant,Tampa Bay,-82.6333294,27.7711464,Downtown St Petersburg,"Spanish, Tapas",Dollar($),No,No,2,986,25,4.1
17095222,The Moon Under Water,Tampa Bay,-82.632174,27.775462,Downtown St Petersburg,"British, Bar Food, Sandwich",Dollar($),No,No,2,1020,25,4.1
17092293,Bern's Steak House,Tampa Bay,-82.482962,27.931516,Hyde Park,"American, Desserts, Steak",Dollar($),No,No,4,3157,70,4.7
17102241,Boca Kitchen Bar Market,Tampa Bay,-82.46887,27.941942,Hyde Park,Breakfast,Dollar($),No,No,3,665,40,3.9
17102579,Edison: Food+Drink Lab,Tampa Bay,-82.469306,27.944244,Hyde Park,International,Dollar($),No,No,4,373,70,3.9
17092801,Ceviche Tapas Bar & Restaurant,Tampa Bay,-82.4852372,27.9410382,Hyde Park,"Breakfast, Spanish, Tapas",Dollar($),No,No,2,1007,25,4.4
17093273,Daily Eats,Tampa Bay,-82.483124,27.935039,Hyde Park,"American, Burger",Dollar($),No,No,2,803,25,4.4
17096198,Salt Rock Grill,Tampa Bay,-82.843253,27.848357,Indian Rocks/Indian Shores,"American, Seafood, Steak",Dollar($),No,No,3,1363,40,4.2
17095098,Mazzaro's Italian Market,Tampa Bay,-82.673621,27.792047,Kenwood,"Italian, Deli",Dollar($),No,No,1,1424,10,4.9
17093135,Conch Republic Grill,Tampa Bay,-82.820856,27.816086,Madeira Beach/Redington Beach,"Sandwich, Seafood, Steak",Dollar($),No,No,3,844,40,4.5
17095236,Mr. Dunderbak's Biergarten and Marketplatz,Tampa Bay,-82.41294,28.082909,New Tampa,"European, German",Dollar($),No,No,3,1413,40,4.9
17095979,Red Mesa Restaurant,Tampa Bay,-82.638843,27.816848,Northeast St Petersburg,"Breakfast, Mexican",Dollar($),No,No,3,1203,40,4.5
17099856,Datz,Tampa Bay,-82.4932815,27.9219315,Palma Ceia,"Desserts, Bar Food",Dollar($),No,No,3,3074,40,4.7
17100307,Ella's Americana Folk Art Cafe,Tampa Bay,-82.451041,27.993645,Seminole Heights,"International, Italian, Southern",Dollar($),No,No,3,1715,40,4.8
17093600,Taco Bus,Tampa Bay,-82.449897,27.995964,Seminole Heights,"Mexican, Vegetarian",Dollar($),No,No,1,1868,10,4.5
17100547,The Refinery,Tampa Bay,-82.459339,27.99384,Seminole Heights,"Seafood, Steak",Dollar($),No,No,3,875,40,4
17093124,Columbia Restaurant,Tampa Bay,-82.4351499,27.959884,Ybor City,"Cuban, Spanish",Dollar($),No,No,3,1746,40,4.4
16608059,1918 Bistro & Grill,Tanunda,138.966064,-34.519619,Tanunda,"Modern Australian, Australian",Dollar($),No,No,3,339,30,4.4
16605194,Pig and Whistle,Trentham East,144.41272,-37.396942,Trentham East,Australian,Dollar($),No,No,2,87,20,4.1
17678243,Buffalo Wild Wings,Valdosta,-83.319123,30.846819,Valdosta,Bar Food,Dollar($),No,No,2,98,25,3.4
17678043,El Toreo Mexican Restaurant,Valdosta,-83.3247,30.8426,Valdosta,Mexican,Dollar($),No,No,2,83,25,3.1
17677978,306 North Restaurant,Valdosta,-83.2799,30.8332,Valdosta,"Seafood, Southern",Dollar($),No,No,3,231,40,3.9
17677988,Austins Cattle Co,Valdosta,-83.3170843,30.8164364,Valdosta,"Burger, Seafood, Steak",Dollar($),No,No,3,216,40,3.7
17678231,Beijing Cafe,Valdosta,-83.318554,30.841892,Valdosta,"Asian, Chinese, Thai",Dollar($),No,No,3,185,35,3.8
17677990,Bleu Cafe,Valdosta,-83.279,30.8308,Valdosta,"Pizza, Sandwich",Dollar($),No,No,2,185,25,3.7
17677991,Bleu Pub,Valdosta,-83.2792,30.8308,Valdosta,"Burger, Bar Food, Vegetarian",Dollar($),No,No,1,281,10,3.8
17678307,Bubba Jax Crab Shack,Valdosta,-83.3085736,30.8223548,Valdosta,"Fast Food, Seafood",Dollar($),No,No,3,137,40,3.7
17678276,Cheddar's Scratch Kitchen,Valdosta,-83.316402,30.824691,Valdosta,American,Dollar($),No,No,2,209,25,3.7
17678283,El Cazador,Valdosta,-83.28078,30.850888,Valdosta,Mexican,Dollar($),No,No,1,168,10,3.7
17678222,Friends Grille and Bar,Valdosta,-83.29633,30.880146,Valdosta,"American, Southern",Dollar($),No,No,2,243,25,3.9
17678055,Giulios Greek & Italian Restaurant,Valdosta,-83.2851,30.8433,Valdosta,"Greek, Italian",Dollar($),No,No,3,221,40,3.8
17678326,La Jalisco Supermercato,Valdosta,-83.281,30.8465,Valdosta,Mexican,Dollar($),No,No,1,46,10,3.5
17678229,Masato Japanese,Valdosta,-83.310343,30.846763,Valdosta,"Japanese, Sushi",Dollar($),No,No,2,262,25,3.9
17678097,Mom & Dad's Italian Restaurant,Valdosta,-83.3283,30.8971,Valdosta,Italian,Dollar($),No,No,2,183,25,3.7
17678216,Mori's Japanese Steakhouse & Sushi Bar,Valdosta,-83.318958,30.841547,Valdosta,"Japanese, Steak, Sushi",Dollar($),No,No,4,208,70,3.5
17678233,Passage 2 India,Valdosta,-83.289338,30.87114,Valdosta,"Indian, Middle Eastern",Dollar($),No,No,2,245,25,3.8
17678148,Rodeo Mexican Restaurant,Valdosta,-83.2868,30.868,Valdosta,Mexican,Dollar($),No,No,2,199,25,3.8
17678291,Steel Magnolias,Valdosta,-83.2796,30.8316,Valdosta,Southern,Dollar($),No,No,3,225,40,3.8
17678218,Smok'n Pig B-B-Q,Valdosta,-83.332796,30.897087,Valdosta,BBQ,Dollar($),No,No,2,575,25,4.1
17558738,Blue House Cafe,Vernonia,-123.1954368,45.858667,Vernonia,"Coffee and Tea, Mediterranean",Dollar($),No,No,1,88,10,4.3
16608209,Anchorage Cafe Restaurant Wine Bar,Victor Harbor,138.624316,-35.5536609,Victor Harbor,"Coffee and Tea, Tapas, Australian",Dollar($),No,No,2,96,20,3.6
16654702,Lake House Restaurant,Vineland Station,-79.3791465,43.1868697,Vineland Station,"Italian, Mediterranean, Pizza",Dollar($),No,No,4,204,70,4.3
17697444,Masala Grill & Coffee House,Waterloo,-92.456343,42.516908,Cedar Falls,"Indian, Middle Eastern",Dollar($),No,No,1,18,10,3.2
17696871,Brown Bottle The Cedar Falls,Waterloo,-92.4507,42.5464,Cedar Falls,"Italian, Pizza, Vegetarian",Dollar($),No,No,2,134,25,3.7
17696891,Four Queens Dairy Cream,Waterloo,-92.4599,42.5377,Cedar Falls,Desserts,Dollar($),No,No,1,190,10,3.9
17696901,Hong Kong Chinese Restaurant,Waterloo,-92.4322,42.5133,Cedar Falls,Chinese,Dollar($),No,No,1,136,10,3.8
17697384,HuHot Mongolian Grill,Waterloo,-92.432177,42.512646,Cedar Falls,"Asian, Chinese",Dollar($),No,No,2,113,25,3.7
17697417,J's Homestyle Cooking,Waterloo,-92.466597,42.509472,Cedar Falls,"American, Breakfast",Dollar($),No,No,1,69,10,3.6
17696918,Montage,Waterloo,-92.4453,42.5366,Cedar Falls,"American, Italian, Seafood",Dollar($),No,No,3,89,40,3.6
17696920,Mulligan's Brick Oven Grill,Waterloo,-92.444,42.5219,Cedar Falls,"Burger, Pizza, Sandwich",Dollar($),No,No,2,80,25,3.6
17697398,Sakura,Waterloo,-92.426215,42.51259,Cedar Falls,"Japanese, Sushi",Dollar($),No,No,3,175,40,3.8
17697406,Scratch,Waterloo,-92.4457417,42.5354081,Cedar Falls,"Coffee and Tea, Desserts, Beverages",Dollar($),No,No,1,136,10,3.7
17696941,SOHO Sushi Bar & Deli,Waterloo,-92.4457,42.5375,Cedar Falls,"Sandwich, Sushi, Tapas",Dollar($),No,No,2,114,25,3.6
17696955,Texas Roadhouse,Waterloo,-92.4291,42.5127,Cedar Falls,"American, BBQ, Steak",Dollar($),No,No,2,93,25,3.6
17696957,Tony's La Pizzeria,Waterloo,-92.445723,42.53489,Cedar Falls,"Pizza, Sandwich",Dollar($),No,No,2,89,25,3.6
17697418,Chapala,Waterloo,-92.323032,42.477281,Waterloo,Mexican,Dollar($),No,No,2,69,25,3.6
17697386,Galleria de Paco,Waterloo,-92.339721,42.494908,Waterloo,American,Dollar($),No,No,3,86,40,3.6
17697224,Golden China,Waterloo,-92.356066,42.458979,Waterloo,Chinese,Dollar($),No,No,1,73,10,3.7
17697304,Rudy's Tacos,Waterloo,-92.3772,42.499705,Waterloo,Mexican,Dollar($),No,No,2,104,25,3.6
17697389,The Screaming Eagle,Waterloo,-92.335523,42.4984,Waterloo,"American, Bar Food",Dollar($),No,No,1,101,10,3.7
17697424,The Thai Bowl,Waterloo,-92.335769,42.497919,Waterloo,Thai,Dollar($),No,No,1,58,10,3.5
17697332,Tokyo Japanese Steak House,Waterloo,-92.3234,42.46558,Waterloo,"Japanese, Steak, Sushi",Dollar($),No,No,2,156,25,3.9
17694056,Theo Yianni's Authentic Greek Restaurant,Weirton,-80.529488,40.396043,Weirton,"Burger, Greek, Sandwich",Dollar($),No,No,2,156,25,3.9
17559793,Fishpatrick's Crabby Cafe,Winchester Bay,-124.175346,43.678998,Winchester Bay,"Burger, Seafood, Steak",Dollar($),No,No,2,16,25,3.2
16668008,Arigato Sushi,Yorkton,-102.4613173,51.2106824,Yorkton,Asian,Dollar($),No,No,2,26,25,3.3
18212135,Denny's,Abu Dhabi,54.38279729,24.49550307,"Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah)",American,Emirati Diram(AED),No,No,4,207,190,4.6
5704255,Famous Dave's Barbecue,Abu Dhabi,54.38294616,24.49569253,"Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah)",American,Emirati Diram(AED),No,Yes,4,376,260,4.6
5701978,Pizza Di Rocco,Abu Dhabi,54.38193094,24.48557932,Al Dhafrah,"Italian, Pizza",Emirati Diram(AED),Yes,Yes,3,471,150,4.4
5701729,Sofra Istanbul,Abu Dhabi,54.37127855,24.47756501,Al Dhafrah,"Turkish, Arabian, Middle Eastern",Emirati Diram(AED),No,No,2,224,70,4.3
5704168,Salt,Abu Dhabi,54.38080709,24.4543119,Al Mushrif,"Fast Food, Burger",Emirati Diram(AED),No,No,3,228,100,4.2
18277098,Genghis Grill,Abu Dhabi,54.37500816,24.47083582,"Al Wahda Mall, Al Wahda",Asian,Emirati Diram(AED),No,No,4,81,180,4.6
5701446,Olive Garden,Abu Dhabi,54.37332205,24.46936983,"Al Wahda Mall, Al Wahda","Italian, Pizza",Emirati Diram(AED),No,No,4,422,230,4.1
5700052,Cho Gao - Crowne Plaza Abu Dhabi,Abu Dhabi,54.365694,24.491235,"Crowne Plaza Abu Dhabi, Al Markaziya","Thai, Japanese, Chinese, Indonesian, Vietnamese",Emirati Diram(AED),Yes,Yes,4,246,350,4.4
5702418,Gazebo,Abu Dhabi,54.52412188,24.33421694,"Dalma Mall, Mussafah Sanaiya","Indian, North Indian, Mughlai, Biryani",Emirati Diram(AED),Yes,Yes,3,355,120,4
5700386,Sangeetha Vegetarian Restaurant,Abu Dhabi,54.36377607,24.48525254,Madinat Zayed,"Indian, South Indian",Emirati Diram(AED),No,Yes,2,268,60,3.6
5704202,Hot Palayok,Abu Dhabi,54.36615754,24.48277094,"Madinat Zayed Shopping Centre, Madinat Zayed ","Filipino, Japanese, Asian",Emirati Diram(AED),No,Yes,3,162,100,4.5
5701052,Applebee's,Abu Dhabi,54.41314146,24.43409939,"Mushrif Mall, Al Mushrif","American, Mexican, Seafood",Emirati Diram(AED),No,Yes,4,205,250,4
5704118,Tikka Tonight,Abu Dhabi,54.51003961,24.36312973,Mussafah Sanaiya,"Pakistani, Afghani, Indian, Hyderabadi",Emirati Diram(AED),No,Yes,2,277,50,4
5701548,Bait El Khetyar,Abu Dhabi,54.37143378,24.48841145,Najda,"Lebanese, Arabian, Middle Eastern",Emirati Diram(AED),No,Yes,2,380,70,4
18235425,Indian By Nature,Abu Dhabi,54.37324997,24.48959102,Najda,Indian,Emirati Diram(AED),Yes,Yes,3,180,80,4.3
5702615,Via Delhi,Abu Dhabi,54.37422059,24.49089202,Najda,"Indian, North Indian, Chinese",Emirati Diram(AED),No,Yes,3,525,100,4
5703500,Punjab Grill,Abu Dhabi,54.4872137,24.4106148,"Venetian Village, Al Maqtaa","Indian, North Indian",Emirati Diram(AED),Yes,No,4,216,330,4.9
18253896,Tamba,Abu Dhabi,54.358147,24.488161,"World Trade Center Mall, Al Markaziya",Indian,Emirati Diram(AED),Yes,No,4,201,500,4.7
5701917,P.F. Chang's,Abu Dhabi,54.35782894,24.48761082,"World Trade Center Mall, Al Markaziya",Chinese,Emirati Diram(AED),No,No,4,435,250,4.2
